"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.806810331E1,-8.099999428E0,-4.679999828E0,-5.334000015E1,5.415411347E1
1.807810331E1,-8.159999847E0,-4.380000114E0,-5.387999725E1,5.467013904E1
1.808810248E1,-7.559999943E0,-3.539999962E0,-5.400000000E1,5.464142384E1
1.809810245E1,-7.559999943E0,-3.480000019E0,-5.411999893E1,5.475617119E1
1.810757406E1,-7.739999771E0,-4.259999752E0,-5.400000000E1,5.471796044E1
1.811757406E1,-7.379999638E0,-4.079999924E0,-5.436000061E1,5.501018506E1
1.812757406E1,-8.880000114E0,-5.579999924E0,-5.411999893E1,5.512680914E1
1.813757406E1,-9.059999466E0,-5.519999981E0,-5.436000061E1,5.538559069E1
1.814757406E1,-8.399999619E0,-4.380000114E0,-5.436000061E1,5.517929015E1
1.815757406E1,-8.159999847E0,-4.679999828E0,-5.381999969E1,5.463588897E1
1.816757406E1,-6.899999619E0,-3.299999952E0,-5.400000000E1,5.453897684E1
1.817757406E1,-6.960000038E0,-3.779999971E0,-5.393999863E1,5.451837720E1
1.818757480E1,-7.079999924E0,-4.319999695E0,-5.345999908E1,5.409954065E1
1.819757480E1,-7.079999924E0,-4.440000057E0,-5.345999908E1,5.410925523E1
1.820757443E1,-8.039999962E0,-5.099999905E0,-5.352000046E1,5.436029845E1
1.821757443E1,-8.039999962E0,-4.500000000E0,-5.352000046E1,5.430729277E1
1.822757443E1,-8.099999428E0,-4.679999828E0,-5.418000031E1,5.498167715E1
1.823757443E1,-8.159999847E0,-4.139999866E0,-5.411999893E1,5.488806319E1
1.824757443E1,-7.500000000E0,-4.019999981E0,-5.411999893E1,5.478489467E1
1.825757443E1,-7.139999866E0,-3.599999905E0,-5.418000031E1,5.476688808E1
1.826757443E1,-6.779999733E0,-2.700000048E0,-5.436000061E1,5.484768056E1
1.827757443E1,-7.199999809E0,-2.700000048E0,-5.447999954E1,5.501999952E1
1.828757360E1,-6.839999676E0,-2.159999847E0,-5.423999786E1,5.471223413E1
1.829757363E1,-7.440000057E0,-2.399999857E0,-5.418000031E1,5.474108177E1
1.830757360E1,-7.559999943E0,-2.759999990E0,-5.381999969E1,5.441841201E1
1.831757360E1,-7.319999695E0,-3.000000000E0,-5.423999786E1,5.481386470E1
1.832757360E1,-7.019999981E0,-2.639999866E0,-5.447999954E1,5.499382101E1
1.833757360E1,-6.480000019E0,-2.460000038E0,-5.465999985E1,5.509770942E1
1.834757356E1,-6.899999619E0,-2.339999914E0,-5.513999939E1,5.561928737E1
1.835757356E1,-7.079999924E0,-2.399999857E0,-5.489999771E1,5.540664353E1
1.836757356E1,-7.679999828E0,-2.700000048E0,-5.543999863E1,5.603450585E1
1.837757356E1,-7.859999657E0,-2.819999933E0,-5.513999939E1,5.576873252E1
1.838757439E1,-7.199999809E0,-2.579999924E0,-5.550000000E1,5.602451603E1
1.839757439E1,-7.440000057E0,-2.460000038E0,-5.519999695E1,5.575342917E1
1.840757443E1,-7.079999924E0,-2.220000029E0,-5.502000046E1,5.551806237E1
1.841757443E1,-7.139999866E0,-2.220000029E0,-5.747999954E1,5.796428509E1
1.842757443E1,-7.500000000E0,-1.860000014E0,-5.831999969E1,5.882968608E1
1.843757443E1,-7.319999695E0,-1.259999990E0,-5.868000031E1,5.914822424E1
1.844757443E1,-7.799999714E0,-1.679999948E0,-5.885999680E1,5.939833010E1
1.845757443E1,-7.500000000E0,-1.379999995E0,-5.681999969E1,5.732945809E1
1.846757443E1,-7.379999638E0,-1.319999933E0,-5.645999908E1,5.695558174E1
1.847757439E1,-7.500000000E0,-1.860000014E0,-5.718000031E1,5.769975767E1
1.848757356E1,-6.659999847E0,-1.500000000E0,-5.681999969E1,5.722864635E1
1.849757356E1,-7.859999657E0,-2.519999981E0,-5.795999908E1,5.854478191E1
1.850757393E1,-7.799999714E0,-2.819999933E0,-5.879999924E1,5.938208741E1
1.851757392E1,-6.839999676E0,-1.799999952E0,-5.897999954E1,5.940257521E1
1.852757393E1,-6.719999790E0,-1.500000000E0,-5.963999939E1,6.003613849E1
1.853757392E1,-5.339999676E0,-2.399999946E-1,-6.059999847E1,6.083529413E1
1.854757396E1,-5.519999981E0,-1.199999973E-1,-6.084000015E1,6.109001897E1
1.855757396E1,-5.879999638E0,-5.999999642E-1,-6.047999954E1,6.076812273E1
1.856757396E1,-6.059999943E0,-4.199999869E-1,-6.005999756E1,6.036640876E1
1.857757396E1,-6.960000038E0,-1.439999938E0,-5.897999954E1,5.940669614E1
1.858757479E1,-6.480000019E0,-1.139999986E0,-5.885999680E1,5.922659219E1
1.859757476E1,-6.719999790E0,-1.139999986E0,-5.879999924E1,5.919373199E1
1.860757476E1,-7.079999924E0,-1.559999943E0,-5.981999969E1,6.025771620E1
1.861757476E1,-6.000000000E0,5.999999866E-2,-5.915999985E1,5.946351135E1
1.862757476E1,-6.599999905E0,-2.399999946E-1,-5.747999954E1,5.785817095E1
1.863757476E1,-6.420000076E0,-1.799999923E-1,-5.789999771E1,5.825511596E1
1.864757476E1,-6.179999828E0,-5.999999866E-2,-5.645999908E1,5.679724900E1
1.865757476E1,-7.440000057E0,-1.319999933E0,-5.502000046E1,5.553644255E1
1.866757476E1,-8.460000038E0,-1.979999900E0,-5.339999771E1,5.410223430E1
1.867757476E1,-9.659999847E0,-3.599999905E0,-5.093999863E1,5.197267606E1
1.868757389E1,-1.121999931E1,-5.219999790E0,-4.907999802E1,5.061603489E1
1.869757389E1,-1.085999966E1,-5.279999733E0,-4.902000046E1,5.048542794E1
1.870757386E1,-1.038000011E1,-5.159999847E0,-4.829999924E1,4.967152028E1
1.871757386E1,-9.719999313E0,-3.779999971E0,-4.739999771E1,4.853376731E1
1.872757386E1,-8.939999580E0,-3.480000019E0,-4.518000031E1,4.618729717E1
1.873757386E1,-8.579999924E0,-3.119999886E0,-4.247999954E1,4.344998457E1
1.874757386E1,-8.639999390E0,-3.480000019E0,-4.145999908E1,4.249342906E1
1.875757386E1,-9.300000191E0,-4.139999866E0,-4.121999741E1,4.245842424E1
1.876757386E1,-9.899999619E0,-4.019999981E0,-4.134000015E1,4.269854804E1
1.877757386E1,-1.061999989E1,-4.859999657E0,-4.307999802E1,4.463507839E1
1.878757469E1,-9.659999847E0,-3.539999962E0,-4.547999954E1,4.662914920E1
1.879757472E1,-8.399999619E0,-2.220000029E0,-4.847999954E1,4.925239841E1
1.880757476E1,-7.199999809E0,-5.999999642E-1,-5.243999863E1,5.293537053E1
1.881757476E1,-6.480000019E0,6.599999666E-1,-5.400000000E1,5.439141477E1
1.882757476E1,-6.719999790E0,6.599999666E-1,-5.447999954E1,5.489685189E1
1.883757476E1,-6.480000019E0,1.139999986E0,-5.418000031E1,5.457803984E1
1.884757472E1,-6.779999733E0,1.079999924E0,-5.453999710E1,5.497041095E1
1.885757472E1,-6.659999847E0,1.139999986E0,-5.663999939E1,5.704160524E1
1.886757472E1,-6.179999828E0,1.799999952E0,-5.819999695E1,5.855486353E1
1.887757472E1,-6.179999828E0,1.679999948E0,-5.753999710E1,5.789530261E1
1.888757385E1,-5.699999809E0,2.159999847E0,-5.705999756E1,5.738465752E1
1.889757385E1,-5.400000095E0,2.460000038E0,-5.513999939E1,5.545837298E1
1.890757385E1,-5.339999676E0,2.279999971E0,-5.352000046E1,5.383404541E1
1.891757385E1,-5.639999866E0,1.860000014E0,-5.519999695E1,5.551854520E1
1.892757385E1,-6.239999771E0,1.199999928E0,-5.586000061E1,5.622025672E1
1.893757385E1,-6.960000038E0,4.199999869E-1,-5.669999695E1,5.712711838E1
1.894757385E1,-7.980000019E0,-2.999999821E-1,-5.723999786E1,5.779435747E1
1.895757385E1,-8.159999847E0,-9.599999785E-1,-5.555999756E1,5.616422817E1
1.896757385E1,-6.899999619E0,0.000000000E0,-5.615999985E1,5.658229032E1
1.897757385E1,-6.420000076E0,9.599999785E-1,-5.753999710E1,5.790500209E1
1.898757472E1,-5.579999924E0,1.860000014E0,-5.855999756E1,5.885464564E1
1.899757472E1,-4.679999828E0,3.179999828E0,-6.041999817E1,6.068435528E1
1.900757475E1,-5.759999752E0,2.339999914E0,-6.023999786E1,6.055997473E1
1.901757475E1,-5.819999695E0,1.860000014E0,-6.018000031E1,6.048937455E1
1.902757475E1,-6.179999828E0,1.679999948E0,-6.053999710E1,6.087779601E1
1.903757475E1,-6.719999790E0,1.559999943E0,-5.963999939E1,6.003766754E1
1.904757479E1,-6.599999905E0,2.220000029E0,-5.963999939E1,6.004513241E1
1.905757479E1,-6.599999905E0,2.519999981E0,-5.945999908E1,5.987822551E1
1.906757479E1,-6.539999962E0,3.059999943E0,-5.957999802E1,6.001592591E1
1.907757479E1,-6.480000019E0,3.299999952E0,-5.952000046E1,5.996257878E1
1.908757409E1,-6.480000019E0,3.299999952E0,-5.915999985E1,5.960525129E1
1.909757405E1,-6.599999905E0,2.519999981E0,-5.645999908E1,5.690028027E1
1.910757402E1,-6.119999886E0,2.460000038E0,-5.652000046E1,5.690357151E1
1.911757402E1,-5.819999695E0,2.460000038E0,-5.705999756E1,5.740877388E1
1.912757402E1,-5.400000095E0,2.759999990E0,-5.723999786E1,5.756035925E1
1.913757402E1,-5.039999962E0,3.839999914E0,-5.987999725E1,6.021429457E1
1.914757402E1,-5.519999981E0,3.839999914E0,-5.993999863E1,6.031599651E1
1.915757402E1,-5.639999866E0,3.779999971E0,-5.975999832E1,6.014445442E1
1.916757402E1,-6.239999771E0,3.720000029E0,-6.035999680E1,6.079560190E1
1.917757402E1,-6.420000076E0,3.539999962E0,-6.029999924E1,6.074403599E1
1.918757488E1,-6.059999943E0,3.899999857E0,-6.035999680E1,6.078867338E1
1.919757488E1,-6.179999828E0,3.720000029E0,-5.969999695E1,6.013418690E1
1.920757492E1,-5.279999733E0,3.959999800E0,-5.879999924E1,5.916924797E1
1.921757492E1,-4.980000019E0,4.799999714E0,-5.879999924E1,5.920540776E1
1.922757492E1,-4.799999714E0,5.279999733E0,-5.891999817E1,5.935052299E1
1.923757492E1,-4.619999886E0,5.819999695E0,-5.921999741E1,5.968437725E1
1.924757492E1,-5.039999962E0,5.699999809E0,-5.975999832E1,6.024241858E1
1.925757492E1,-5.339999676E0,5.639999866E0,-5.969999695E1,6.020311313E1
1.926757492E1,-5.699999809E0,5.579999924E0,-5.934000015E1,5.987371723E1
1.927757492E1,-5.819999695E0,5.460000038E0,-5.993999863E1,6.046889640E1
1.928757408E1,-5.579999924E0,5.519999981E0,-5.957999802E1,6.009478316E1
1.929757412E1,-5.579999924E0,5.519999981E0,-5.981999969E1,6.033273707E1
1.930757408E1,-5.159999847E0,5.639999866E0,-6.047999954E1,6.096118061E1
1.931757408E1,-4.559999943E0,6.480000019E0,-6.084000015E1,6.135380688E1
1.932757408E1,-4.559999943E0,6.779999733E0,-6.095999908E1,6.150515006E1
1.933757408E1,-4.559999943E0,7.259999752E0,-6.119999695E1,6.179757942E1
1.934757405E1,-5.099999905E0,6.719999790E0,-6.041999817E1,6.100610277E1
1.935757405E1,-5.219999790E0,6.359999657E0,-5.952000046E1,6.008600875E1
1.936757405E1,-5.099999905E0,6.719999790E0,-5.921999741E1,5.981786095E1
1.937757405E1,-5.519999981E0,6.480000019E0,-5.934000015E1,5.994744714E1
1.938757475E1,-4.920000076E0,7.199999809E0,-6.005999756E1,6.068978254E1
1.939757475E1,-5.039999962E0,7.379999638E0,-6.077999878E1,6.143349450E1
1.940757478E1,-5.039999962E0,7.379999638E0,-6.125999832E1,6.190842744E1
1.941757481E1,-4.440000057E0,7.259999752E0,-6.059999847E1,6.119461587E1
1.942757481E1,-4.259999752E0,7.679999828E0,-6.089999771E1,6.152999038E1
1.943757481E1,-4.799999714E0,7.079999924E0,-6.084000015E1,6.143835947E1
1.944757481E1,-5.039999962E0,6.960000038E0,-6.150000000E1,6.209744922E1
1.945757481E1,-5.039999962E0,7.139999866E0,-6.221999741E1,6.283079878E1
1.946757481E1,-5.099999905E0,7.440000057E0,-6.234000015E1,6.298919922E1
1.947757481E1,-4.500000000E0,8.099999428E0,-6.191999817E1,6.260947344E1
1.948757398E1,-4.619999886E0,7.919999599E0,-6.131999969E1,6.200171897E1
1.949757398E1,-4.139999866E0,8.519999504E0,-6.084000015E1,6.157301039E1
1.950757395E1,-4.679999828E0,8.099999428E0,-6.071999741E1,6.143639373E1
1.951757395E1,-4.619999886E0,8.460000038E0,-6.131999969E1,6.207300832E1
1.952757395E1,-3.899999857E0,9.239999771E0,-6.119999695E1,6.201634640E1
1.953757395E1,-4.440000057E0,9.539999962E0,-6.161999893E1,6.251199459E1
1.954757398E1,-4.019999981E0,9.599999428E0,-6.107999802E1,6.196036271E1
1.955757398E1,-3.659999847E0,9.899999619E0,-5.934000015E1,6.027139628E1
1.956757398E1,-4.380000114E0,9.539999962E0,-5.927999878E1,6.020227783E1
1.957757398E1,-4.980000019E0,8.699999809E0,-5.879999924E1,5.964838897E1
1.958757481E1,-5.159999847E0,9.000000000E0,-5.945999908E1,6.035823962E1
1.959757478E1,-5.460000038E0,8.939999580E0,-6.143999863E1,6.232662853E1
1.960757478E1,-4.440000057E0,1.013999939E1,-6.191999817E1,6.290166422E1
1.961757478E1,-4.019999981E0,1.085999966E1,-6.275999832E1,6.381941226E1
1.962757478E1,-4.199999809E0,1.080000019E1,-6.215999985E1,6.323089105E1
1.963757478E1,-4.079999924E0,1.085999966E1,-6.150000000E1,6.258463064E1
1.964757478E1,-4.980000019E0,9.719999313E0,-6.143999863E1,6.240314269E1
1.965757478E1,-4.559999943E0,1.013999939E1,-6.131999969E1,6.231978458E1
1.966757478E1,-4.500000000E0,9.899999619E0,-6.161999893E1,6.257223235E1
1.967757478E1,-4.920000076E0,9.899999619E0,-6.173999786E1,6.272195572E1
1.968757404E1,-4.380000114E0,1.073999977E1,-6.119999695E1,6.228941822E1
1.969757404E1,-5.039999962E0,1.031999969E1,-5.927999878E1,6.038230079E1
1.970757401E1,-4.559999943E0,1.085999966E1,-5.753999710E1,5.873316319E1
1.971757398E1,-4.679999828E0,1.085999966E1,-5.868000031E1,5.985970620E1
1.972757398E1,-5.519999981E0,1.050000000E1,-5.855999756E1,5.974942438E1
1.973757398E1,-4.619999886E0,1.103999996E1,-5.819999695E1,5.941772162E1
1.974757398E1,-5.339999676E0,9.960000038E0,-5.837999725E1,5.946378122E1
1.975757398E1,-4.980000019E0,1.019999981E1,-5.868000031E1,5.976774073E1
1.976757398E1,-4.199999809E0,1.061999989E1,-5.957999802E1,6.066465659E1
1.977757398E1,-4.799999714E0,1.026000023E1,-6.131999969E1,6.235743712E1
1.978757481E1,-4.259999752E0,1.115999985E1,-6.281999969E1,6.394564533E1
1.979757484E1,-4.440000057E0,1.127999973E1,-6.150000000E1,6.268334703E1
1.980757488E1,-4.559999943E0,1.139999962E1,-6.053999710E1,6.177252496E1
1.981757488E1,-4.139999866E0,1.188000011E1,-6.095999908E1,6.224464226E1
1.982757488E1,-4.739999771E0,1.146000004E1,-6.047999954E1,6.173839602E1
1.983757488E1,-4.559999943E0,1.175999928E1,-6.071999741E1,6.201620165E1
1.984757484E1,-4.139999866E0,1.217999935E1,-6.102000046E1,6.236130562E1
1.985757484E1,-4.679999828E0,1.205999947E1,-6.107999802E1,6.243486320E1
1.986757484E1,-4.319999695E0,1.307999992E1,-6.119999695E1,6.273108019E1
1.987757484E1,-4.559999943E0,1.284000015E1,-6.119999695E1,6.269847550E1
1.988757397E1,-5.339999676E0,1.253999996E1,-6.150000000E1,6.299219948E1
1.989757397E1,-5.759999752E0,1.211999989E1,-5.993999863E1,6.142373670E1
1.990757397E1,-6.000000000E0,1.163999939E1,-6.011999893E1,6.152969899E1
1.991757397E1,-6.119999886E0,1.151999950E1,-6.059999847E1,6.198810049E1
1.992757397E1,-5.759999752E0,1.163999939E1,-6.077999878E1,6.215203484E1
1.993757397E1,-5.279999733E0,1.200000000E1,-6.221999741E1,6.358621293E1
1.994757397E1,-5.099999905E0,1.223999977E1,-6.227999878E1,6.367594398E1
1.995757397E1,-4.920000076E0,1.277999973E1,-6.191999817E1,6.341625160E1
1.996757397E1,-5.579999924E0,1.259999943E1,-6.168000031E1,6.320062359E1
1.997757397E1,-6.059999943E0,1.277999973E1,-6.173999786E1,6.333939792E1
1.998757471E1,-5.879999638E0,1.296000004E1,-6.150000000E1,6.312516136E1
1.999757471E1,-6.359999657E0,1.205999947E1,-6.143999863E1,6.293462174E1
2.000757474E1,-5.519999981E0,1.259999943E1,-6.168000031E1,6.319535444E1
2.001757474E1,-5.039999962E0,1.265999985E1,-6.179999924E1,6.328441436E1
2.002757474E1,-5.460000038E0,1.235999966E1,-6.143999863E1,6.290830329E1
2.003757474E1,-5.039999962E0,1.325999928E1,-6.143999863E1,6.305634474E1
2.004757477E1,-5.279999733E0,1.319999981E1,-6.150000000E1,6.312185352E1
2.005757477E1,-5.759999752E0,1.301999950E1,-6.023999786E1,6.189955837E1
2.006757477E1,-5.519999981E0,1.361999989E1,-6.077999878E1,6.253145647E1
2.007757477E1,-5.639999866E0,1.338000011E1,-6.125999832E1,6.295729819E1
2.008757391E1,-5.759999752E0,1.355999947E1,-6.065999985E1,6.242344723E1
2.009757387E1,-5.940000057E0,1.350000000E1,-6.143999863E1,6.318549701E1
2.010757384E1,-6.420000076E0,1.284000015E1,-6.084000015E1,6.251070007E1
2.011757384E1,-6.179999828E0,1.325999928E1,-6.059999847E1,6.234083568E1
2.012757384E1,-6.480000019E0,1.301999950E1,-6.084000015E1,6.255410783E1
2.013757384E1,-6.420000076E0,1.301999950E1,-6.029999924E1,6.202279175E1
2.014757384E1,-6.420000076E0,1.296000004E1,-6.018000031E1,6.189354117E1
2.015757384E1,-6.480000019E0,1.284000015E1,-6.000000000E1,6.169972451E1
2.016757384E1,-6.359999657E0,1.307999992E1,-6.035999680E1,6.208756081E1
2.017757384E1,-6.119999886E0,1.343999958E1,-6.137999725E1,6.313154560E1
2.018757470E1,-5.460000038E0,1.415999985E1,-6.179999924E1,6.363613047E1
2.019757470E1,-6.000000000E0,1.379999924E1,-6.173999786E1,6.354736277E1
2.020757474E1,-6.059999943E0,1.307999992E1,-6.125999832E1,6.293327730E1
2.021757474E1,-6.179999828E0,1.284000015E1,-6.018000031E1,6.184408168E1
2.022757474E1,-6.659999847E0,1.242000008E1,-6.018000031E1,6.180812598E1
2.023757474E1,-6.539999962E0,1.271999931E1,-6.023999786E1,6.191467778E1
2.024757474E1,-6.299999714E0,1.338000011E1,-5.993999863E1,6.173749132E1
2.025757474E1,-5.759999752E0,1.355999947E1,-6.065999985E1,6.242344723E1
2.026757474E1,-5.400000095E0,1.385999966E1,-5.993999863E1,6.175810090E1
2.027757474E1,-5.759999752E0,1.350000000E1,-5.987999725E1,6.165258850E1
2.028757390E1,-5.639999866E0,1.361999989E1,-6.018000031E1,6.195923202E1
2.029757394E1,-5.879999638E0,1.350000000E1,-6.011999893E1,6.189700047E1
2.030757390E1,-6.119999886E0,1.301999950E1,-6.077999878E1,6.245945114E1
2.031757390E1,-5.699999809E0,1.313999939E1,-6.065999985E1,6.232804476E1
2.032757390E1,-5.759999752E0,1.284000015E1,-6.065999985E1,6.227101077E1
2.033757390E1,-5.759999752E0,1.343999958E1,-6.071999741E1,6.245581855E1
2.034757387E1,-6.059999943E0,1.325999928E1,-6.102000046E1,6.273748191E1
2.035757387E1,-6.000000000E0,1.350000000E1,-6.131999969E1,6.307449851E1
2.036757387E1,-6.480000019E0,1.343999958E1,-6.215999985E1,6.392565659E1
2.037757387E1,-6.719999790E0,1.289999962E1,-6.125999832E1,6.296313034E1
2.038757473E1,-6.239999771E0,1.373999977E1,-6.131999969E1,6.314956495E1
2.039757473E1,-6.899999619E0,1.325999928E1,-6.095999908E1,6.276590686E1
2.040757477E1,-6.539999962E0,1.331999969E1,-6.023999786E1,6.204072319E1
2.041757477E1,-6.420000076E0,1.385999966E1,-6.113999939E1,6.301916785E1
2.042757477E1,-6.719999790E0,1.367999935E1,-6.203999710E1,6.388475577E1
2.043757477E1,-5.879999638E0,1.488000011E1,-6.245999908E1,6.447666465E1
2.044757477E1,-6.119999886E0,1.493999958E1,-6.281999969E1,6.486147044E1
2.045757477E1,-6.000000000E0,1.511999989E1,-6.323999786E1,6.529863495E1
2.046757477E1,-5.879999638E0,1.529999924E1,-6.269999695E1,6.480705201E1
2.047757477E1,-6.179999828E0,1.469999981E1,-6.239999771E1,6.440529564E1
2.048757393E1,-5.940000057E0,1.517999935E1,-6.179999924E1,6.391365963E1
2.049757393E1,-6.239999771E0,1.457999992E1,-5.915999985E1,6.124883327E1
2.050757390E1,-5.759999752E0,1.493999958E1,-5.711999893E1,5.932179585E1
2.051757390E1,-6.179999828E0,1.493999958E1,-5.784000015E1,6.005715280E1
2.052757390E1,-6.359999657E0,1.481999969E1,-5.855999756E1,6.074006339E1
2.053757390E1,-6.239999771E0,1.583999920E1,-5.915999985E1,6.156093529E1
2.054757393E1,-6.839999676E0,1.517999935E1,-5.975999832E1,6.203608124E1
2.055757393E1,-6.420000076E0,1.583999920E1,-5.934000015E1,6.175238938E1
2.056757393E1,-6.779999733E0,1.565999985E1,-5.939999771E1,6.180261904E1
2.057757393E1,-7.019999981E0,1.500000000E1,-6.089999771E1,6.311172729E1
2.058757477E1,-6.899999619E0,1.565999985E1,-6.168000031E1,6.400990570E1
2.059757473E1,-7.079999924E0,1.523999977E1,-6.113999939E1,6.340728284E1
2.060757473E1,-7.019999981E0,1.542000008E1,-6.125999832E1,6.355976869E1
2.061757473E1,-6.779999733E0,1.602000046E1,-6.168000031E1,6.408612368E1
2.062757473E1,-7.019999981E0,1.626000023E1,-6.252000046E1,6.498013900E1
2.063757473E1,-6.960000038E0,1.668000031E1,-6.329999924E1,6.582973427E1
2.064757473E1,-6.599999905E0,1.721999931E1,-6.329999924E1,6.593161820E1
2.065757473E1,-6.899999619E0,1.703999901E1,-6.293999863E1,6.556992442E1
2.066757473E1,-6.779999733E0,1.727999878E1,-6.239999771E1,6.510243059E1
2.067757473E1,-7.079999924E0,1.703999901E1,-6.173999786E1,6.443846135E1
2.068757386E1,-7.859999657E0,1.577999973E1,-5.975999832E1,6.230606219E1
2.069757386E1,-8.039999962E0,1.583999920E1,-5.981999969E1,6.240175909E1
2.070757383E1,-7.919999599E0,1.565999985E1,-5.981999969E1,6.234095245E1
2.071757383E1,-7.859999657E0,1.589999962E1,-6.011999893E1,6.268176652E1
2.072757376E1,-7.079999924E0,1.739999962E1,-6.197999954E1,6.476423958E1
2.073757376E1,-6.899999619E0,1.757999992E1,-6.173999786E1,6.456387324E1
2.074757376E1,-7.079999924E0,1.776000023E1,-6.209999847E1,6.497656360E1
2.075757376E1,-7.139999866E0,1.800000000E1,-6.143999863E1,6.441935291E1
2.076757376E1,-8.099999428E0,1.752000046E1,-6.131999969E1,6.428610090E1
2.077757376E1,-8.159999847E0,1.781999969E1,-6.150000000E1,6.454756375E1
2.078757460E1,-8.039999962E0,1.787999916E1,-6.113999939E1,6.420619514E1
2.079757463E1,-7.980000019E0,1.769999886E1,-6.143999863E1,6.443480264E1
2.080757466E1,-7.259999752E0,1.781999969E1,-6.137999725E1,6.432545412E1
2.081757466E1,-7.980000019E0,1.721999931E1,-6.173999786E1,6.459130060E1
2.082757466E1,-7.980000019E0,1.739999962E1,-6.137999725E1,6.429575764E1
2.083757466E1,-7.619999886E0,1.811999893E1,-6.161999893E1,6.467938642E1
2.084757463E1,-8.519999504E0,1.763999939E1,-6.071999741E1,6.380186561E1
2.085757463E1,-8.460000038E0,1.734000015E1,-5.975999832E1,6.279732960E1
2.086757463E1,-8.880000114E0,1.745999908E1,-6.077999878E1,6.385854854E1
2.087757463E1,-9.719999313E0,1.727999878E1,-6.150000000E1,6.461676829E1
2.088757376E1,-9.119999886E0,1.829999924E1,-6.227999878E1,6.555045856E1
2.089757376E1,-9.000000000E0,1.877999878E1,-6.263999939E1,6.601104360E1
2.090757376E1,-9.300000191E0,1.847999954E1,-6.197999954E1,6.534156969E1
2.091757376E1,-9.359999657E0,1.805999947E1,-6.137999725E1,6.466279639E1
2.092757376E1,-9.779999733E0,1.752000046E1,-6.102000046E1,6.423425306E1
2.093757376E1,-9.599999428E0,1.787999916E1,-6.053999710E1,6.385096403E1
2.094757376E1,-9.599999428E0,1.800000000E1,-6.029999924E1,6.365728471E1
2.095757376E1,-9.359999657E0,1.865999985E1,-6.047999954E1,6.398152493E1
2.096757376E1,-9.779999733E0,1.913999939E1,-6.095999908E1,6.463829716E1
2.097757376E1,-9.719999313E0,1.937999916E1,-6.113999939E1,6.487034977E1
2.098757463E1,-9.840000153E0,1.968000031E1,-6.143999863E1,6.526102548E1
2.099757463E1,-9.899999619E0,1.961999893E1,-6.131999969E1,6.513905674E1
2.100757466E1,-9.719999313E0,1.919999886E1,-6.089999771E1,6.459046419E1
2.101757466E1,-1.019999981E1,1.902000046E1,-6.119999695E1,6.489406783E1
