"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.799975162E1,-2.151009291E-1,2.047162205E-1,-8.956811577E-2
3.809971819E1,-1.448514163E-1,2.444224507E-1,-4.046982154E-3
3.819968486E1,7.444920391E-2,1.595885493E-2,-3.817907709E-4
3.829965152E1,1.330922693E-1,2.267073691E-1,1.089630872E-1
3.839961822E1,-1.815033406E-1,8.498662710E-2,-1.891391575E-1
3.849958489E1,-3.678172231E-1,-5.490151420E-2,-1.714240611E-1
3.859955159E1,-1.344667077E-1,-5.856670439E-2,3.382666409E-2
3.869951825E1,2.546544373E-1,-7.689265907E-2,-4.069889709E-2
3.879948492E1,1.037707329E-1,2.084577642E-2,-6.330090761E-2
3.889945158E1,-9.598220140E-2,3.250566721E-1,-1.665371358E-1
3.899945158E1,-3.910301030E-1,2.865721583E-1,1.611157134E-2
3.909945155E1,-7.826711237E-2,1.979966909E-1,1.193477958E-1
3.919945155E1,7.200574130E-2,3.130684374E-3,2.344195358E-2
3.929945155E1,-1.558469981E-1,1.259146035E-1,-1.439351290E-1
3.939945158E1,-2.419789881E-1,-1.538616866E-1,-2.508365512E-1
3.949945158E1,-1.387427747E-1,-1.844049394E-1,2.250274867E-1
3.959945158E1,7.567093521E-2,-1.117119789E-1,1.095739529E-1
3.969945118E1,2.204459906E-1,-1.239292845E-1,-5.169447139E-2
3.979945118E1,-1.240820065E-1,-1.355357319E-1,-1.414916664E-1
3.989945118E1,-3.934735656E-1,1.717294902E-1,-3.925572634E-1
3.999945118E1,-4.246276915E-1,2.169335186E-1,-1.506546438E-1
4.009945118E1,-7.704538107E-2,2.682462037E-1,4.726569727E-2
4.019945118E1,1.581377387E-1,1.692860276E-1,1.733330078E-2
4.029945235E1,3.621667325E-1,2.144900560E-1,2.170862406E-1
4.039945235E1,-5.687919259E-1,6.971499324E-2,-2.514474094E-1
4.049945252E1,-1.155298874E-1,-2.155590802E-1,1.181260645E-1
4.059945252E1,-2.390010282E-2,-9.949467331E-2,1.786017269E-1
4.069945248E1,2.448806018E-1,3.795000166E-2,2.372447848E-1
4.079945248E1,1.300379336E-1,-8.666650951E-2,-6.362925172E-1
4.089945248E1,-2.566397488E-1,5.749769136E-2,-3.161991239E-1
4.099945248E1,-5.144249201E-1,2.767983079E-1,-9.078984708E-2
4.109902601E1,-1.619556546E-1,1.308015138E-1,5.215261877E-2
4.119902601E1,1.495856196E-1,1.216385439E-1,-4.192062840E-2
4.129902601E1,2.687043548E-1,2.034944892E-1,1.095739529E-1
4.139902601E1,-2.719113827E-1,-4.232532680E-1,-1.952477992E-1
4.149902688E1,-2.242639065E-1,-2.503784001E-1,-4.130976275E-2
4.159902688E1,-9.476047009E-2,-2.374738641E-2,7.108944654E-2
4.169902688E1,2.094504237E-1,-1.373683214E-1,1.847103834E-1
4.179902688E1,-6.360634416E-2,-5.429064855E-2,-2.624429762E-1
4.189902688E1,-6.402631402E-1,-4.464661479E-1,-5.739842653E-1
4.199902688E1,2.399936765E-1,-3.132975101E-1,6.131559983E-2
4.209902778E1,-2.664135993E-1,4.589125142E-2,-5.658139288E-2
4.219902781E1,1.868484020E-1,6.910412759E-2,3.504839167E-2
4.229902787E1,-7.635815564E-5,2.847395539E-1,-1.598176211E-1
4.239902787E1,-6.133850813E-1,-7.781659365E-1,-2.054034360E-2
4.249902787E1,-3.403283060E-1,-4.757876694E-1,8.208502084E-2
4.259902787E1,-4.344778880E-2,-1.422552466E-1,-4.130976275E-2
4.269902921E1,1.850158125E-1,-4.024074972E-2,5.215261877E-2
4.279902921E1,2.766456008E-1,-1.874592751E-1,-2.948188484E-1
4.289902917E1,-2.322051525E-1,-2.985603921E-2,-2.080759704E-1
4.299902917E1,-7.758752108E-1,5.480225086E-1,-3.595705628E-1
4.309902917E1,-1.277471930E-1,3.091741800E-1,-5.780312419E-2
4.319902917E1,1.868484020E-1,1.063669100E-1,-3.436116967E-3
4.329902987E1,1.709659100E-1,2.645809948E-1,1.541671157E-1
4.339902987E1,-4.924337566E-1,-5.191590786E-1,-3.711769879E-1
4.349902971E1,-1.320232451E-1,-5.710826516E-1,4.168391824E-1
4.359902971E1,1.563051492E-1,-3.713297248E-1,1.822669208E-1
4.369910232E1,2.302198410E-1,-1.685224473E-1,-1.292743534E-1
4.379910232E1,1.458440814E-2,-6.022367477E-1,-2.734385431E-1
4.389910318E1,2.374738641E-2,-1.702786796E-2,-3.192534447E-1
4.399910315E1,-5.846744180E-1,4.679991305E-1,-5.495496392E-1
4.409910308E1,-2.829069793E-1,3.458260894E-1,-6.940956414E-2
4.419910308E1,2.021200359E-1,-4.268420860E-2,-3.275764734E-2
4.429910308E1,1.489747614E-1,2.102140039E-1,-5.535966158E-2
4.439910308E1,-4.967097938E-1,-2.974150181E-1,-1.414916664E-1
4.449910308E1,-1.962404512E-2,-4.709007442E-1,6.742425263E-2
4.459910308E1,-1.259146035E-1,-4.146247730E-2,1.061378326E-2
4.469910308E1,1.098793894E-1,-1.220966876E-1,1.340085566E-1
4.479910308E1,3.847687542E-1,-7.689265907E-2,8.513934165E-2
4.489910308E1,-4.447862506E-1,-2.985603921E-2,-4.371504486E-1
4.499910305E1,-3.989713490E-1,2.151009291E-1,-2.990948856E-1
4.509910218E1,-1.314123869E-1,-4.757113010E-2,-2.984840274E-1
4.519910218E1,4.660138190E-1,6.872233935E-4,1.431715488E-1
4.529910211E1,1.477530301E-1,-1.300379336E-1,4.176791012E-2
4.539910211E1,-5.620723963E-1,-2.180025280E-1,-3.962224722E-1
4.549910211E1,-2.016618848E-1,-6.792057753E-1,-1.414916664E-1
4.559910278E1,-1.008691266E-1,-2.283872366E-1,6.131559983E-2
4.569910098E1,3.016910851E-1,-1.104902476E-1,6.925684959E-2
4.579910098E1,2.332741618E-1,1.094212383E-1,-1.091158018E-1
4.589910101E1,-1.534798928E-2,-3.554472029E-1,2.466368489E-2
4.599910101E1,-5.113705397E-1,5.322163552E-2,-2.459496260E-1
4.609910101E1,1.373683214E-1,7.582364976E-2,9.002626687E-2
4.619910101E1,3.236822188E-1,7.276932150E-2,1.437824070E-1
4.629910084E1,2.008219436E-2,7.263951302E-1,9.980010986E-2
4.639910084E1,1.850158125E-1,1.766164154E-1,4.211152196E-1
4.649910084E1,2.882520258E-1,-3.694971204E-1,2.946661115E-1
4.659910084E1,-2.151009291E-1,1.680642962E-1,3.443752974E-2
4.669910084E1,8.544477820E-2,-3.994295001E-1,-2.420553565E-2
4.679910084E1,3.169626892E-1,1.784490049E-1,6.742425263E-2
4.689909994E1,4.696790278E-1,1.796707362E-1,6.436992437E-2
4.699909998E1,-1.057560444E-1,-2.668717504E-1,6.498079002E-2
4.709909998E1,-3.409391642E-1,1.901318133E-2,-1.011745557E-1
4.719909998E1,2.320524305E-1,3.978259861E-2,7.903069258E-2
4.729909998E1,4.403574765E-1,1.772272736E-1,2.855031490E-1
4.739909998E1,1.282053441E-1,3.519347310E-1,4.980842471E-1
4.749909911E1,-8.376489580E-2,-2.491566688E-1,2.244166136E-1
4.759909911E1,-2.877938747E-1,1.124755666E-1,2.158645093E-1
4.769909911E1,2.900846303E-1,-6.039930135E-2,1.749365330E-1
4.779909911E1,5.069417953E-1,2.853504419E-1,1.303433776E-1
4.789909911E1,2.858085632E-1,-1.145372284E-3,-1.695914567E-1
4.799909911E1,-1.277471930E-1,-3.847687542E-1,-1.421025246E-1
4.809909911E1,-1.185842156E-1,6.299547851E-2,2.290744742E-4
4.819909911E1,1.385900527E-1,1.753946841E-1,-8.040513843E-2
4.829909911E1,3.450624943E-1,2.395355403E-1,2.109775841E-1
4.839909911E1,5.917757004E-2,4.997641146E-1,3.184898794E-1
4.849909911E1,-8.865182102E-2,-3.817144334E-1,4.687627256E-1
4.859909844E1,-1.931097806E-1,-3.474296257E-2,9.002626687E-2
4.869909941E1,2.858085632E-1,-9.888381511E-2,9.185886383E-2
4.879909941E1,3.261256814E-1,-8.116871864E-2,-1.213331074E-1
4.889909941E1,3.633884490E-1,8.628471754E-3,2.238057554E-1
4.899909941E1,3.596469015E-2,9.598220140E-2,2.781727612E-1
4.909909941E1,-1.185842156E-1,-1.756237587E-3,-8.956811577E-2
4.919909941E1,1.092685238E-1,3.158936799E-1,7.231117040E-2
4.929909771E1,4.153120220E-1,8.498662710E-2,8.391761035E-2
4.939909771E1,7.769442201E-1,3.489567712E-2,5.029711723E-1
4.949909771E1,1.465312988E-1,3.550654277E-2,1.456149966E-1
4.959909771E1,-2.511419654E-1,5.749769136E-2,-2.624429762E-1
4.969909771E1,1.074359268E-1,-2.833651304E-1,5.642867833E-2
4.979909771E1,1.685224473E-1,-1.795180291E-1,2.283108793E-2
4.989909774E1,2.619084716E-2,-1.214094646E-2,-6.940956414E-2
4.999909774E1,1.899027377E-1,5.144249201E-1,-1.604284793E-1
5.009909774E1,-1.760055423E-1,2.639701366E-1,4.970915988E-2
5.019909774E1,3.718642145E-2,-2.070069611E-1,-1.268308908E-1
5.029909774E1,5.062545836E-2,9.109527618E-2,-1.329395473E-1
5.039909774E1,-8.559749275E-2,-6.772968173E-2,-1.506546438E-1
5.049909774E1,-1.179733500E-1,9.170614183E-2,8.391761035E-2
5.059909774E1,-4.423427880E-1,-1.526399553E-1,-5.597052723E-2
5.069909771E1,-1.387427747E-1,-1.043815985E-1,6.864598393E-2
5.079909771E1,3.389538527E-1,-2.051743716E-1,7.841982692E-2
5.089909771E1,1.892918646E-1,-1.721876413E-1,-3.397937864E-2
5.099909774E1,-4.667774141E-1,4.955644161E-2,-3.699552715E-1
5.109909774E1,-1.106429696E-1,7.704538107E-2,-1.091158018E-1
5.119909774E1,-3.550654277E-2,3.128393590E-1,1.061378326E-2
5.129909774E1,-6.055201590E-2,9.598220140E-2,3.871358559E-2
5.139909774E1,-1.718058437E-2,-5.184718594E-2,-7.429648191E-2
5.149909771E1,-3.775910735E-1,-3.780492246E-1,-2.673299015E-1
5.159909771E1,-7.093672454E-2,-3.328452110E-1,7.536549866E-2
5.169909674E1,1.220966876E-1,7.406740915E-3,1.645518243E-1
5.179909674E1,2.430480123E-1,-7.261660695E-2,8.758280426E-2
5.189909674E1,1.147663072E-1,-5.856670439E-2,-5.597052723E-2
5.199909674E1,-3.635411859E-1,-3.438407779E-1,-3.094795942E-1
5.209909674E1,-2.432007194E-1,-5.367978290E-2,-3.717878461E-1
5.219909674E1,-3.580434024E-1,1.741729528E-1,-3.430771828E-1
5.229909674E1,-1.057560444E-1,2.199878395E-1,5.459608138E-2
5.239909674E1,1.153771728E-1,-3.229949996E-2,2.103667259E-1
5.249909674E1,-5.938373804E-1,-3.548363447E-1,-3.131448030E-1
5.259909674E1,-7.460191846E-2,-5.075526834E-1,2.464077622E-1
5.269909761E1,5.345070967E-4,4.283692688E-2,1.144608781E-1
5.279909761E1,2.002874464E-1,-8.422304690E-2,8.147415519E-2
5.289909761E1,9.827294946E-2,-1.624137908E-1,-1.030071527E-1
5.299909761E1,8.300131559E-2,-2.496911772E-2,-1.870774850E-2
5.309909757E1,-1.718058437E-2,-3.023019433E-1,-2.237293869E-2
5.319909757E1,-2.358703464E-1,3.788128197E-1,-8.468119800E-2
5.329909757E1,7.139487565E-2,1.967749745E-1,-4.253149405E-2
5.339909757E1,1.007164046E-1,2.975677252E-1,3.260493279E-2
5.349909757E1,1.935679317E-1,8.552877307E-1,6.330854893E-1
5.359909757E1,-3.788128197E-1,-3.615558743E-1,2.506838143E-1
5.369909761E1,-3.299435973E-1,2.523637116E-1,-6.330090761E-2
5.379909760E1,3.878230751E-1,-4.512767121E-2,2.928335369E-1
5.389853150E1,3.004693389E-1,-1.666898578E-1,-1.152244583E-1
5.399853150E1,1.349248588E-1,1.607339233E-1,-1.017854214E-1
5.409853150E1,9.155342728E-2,1.662317067E-1,2.598468065E-1
5.419853150E1,-1.454622895E-1,6.055201590E-2,-7.673994452E-2
5.429853150E1,1.446987092E-1,-4.818199575E-2,-2.795472145E-1
5.439853150E1,5.894085765E-1,-9.705121815E-2,1.211803928E-1
5.449853153E1,2.008983046E-1,6.360634416E-2,9.308059514E-2
5.459853153E1,-2.291508317E-1,-4.922810197E-1,1.095739529E-1
5.469853153E1,-4.282929003E-1,-2.008219436E-2,1.425606757E-1
5.479853153E1,2.027309090E-1,7.635815564E-5,2.848922908E-1
5.489853153E1,3.572798073E-1,5.505422875E-2,-1.390482038E-1
5.499853150E1,2.528218627E-1,5.077817291E-2,-3.522401750E-1
5.509853150E1,1.501964927E-1,-1.868484020E-1,-2.013564557E-1
5.519853146E1,-1.827250719E-1,3.367394581E-2,1.749365330E-1
5.529849813E1,1.123228446E-1,2.023491077E-2,2.445751727E-1
5.539846480E1,1.190423667E-1,2.694679201E-1,2.384665161E-1
5.549843146E1,3.346777856E-1,6.610325575E-1,4.565454125E-1
5.559839813E1,-2.114357352E-1,3.128393590E-1,2.806162238E-1
5.569836393E1,-3.702606857E-1,1.143081561E-1,-1.176679209E-1
5.579833060E1,1.330922693E-1,-2.387719452E-1,1.236238554E-1
5.589829726E1,4.464661479E-1,-1.343140006E-1,5.642867833E-2
5.599826393E1,4.971679449E-1,3.378848433E-1,-2.542726509E-2
5.609823063E1,7.506006956E-2,1.668425649E-1,-1.198823005E-2
5.619819726E1,-3.213914633E-1,4.386776090E-1,2.649627998E-2
5.629816393E1,2.381610870E-1,3.971387744E-1,1.926516294E-1
5.639813059E1,5.271003246E-1,4.832707644E-1,1.364520192E-1
5.649809722E1,1.520290822E-1,2.578614950E-1,3.526983261E-1
5.659806389E1,1.336267684E-2,2.102140039E-1,1.871538460E-1
5.669803056E1,-6.781367660E-1,-1.581377387E-1,-1.579850167E-1
5.679799722E1,-1.046106778E-2,-3.413209692E-2,1.266781837E-1
5.689796386E1,4.641812146E-1,-4.183663428E-1,1.059087589E-1
5.699793052E1,3.731622994E-1,1.136972904E-1,5.215261877E-2
5.709789719E1,-7.826711237E-2,1.014799923E-1,-2.997057736E-1
5.719786382E1,-3.861432076E-1,6.164394021E-1,-2.117411643E-1
5.729783049E1,3.840815276E-2,1.173624843E-1,-9.544769302E-3
5.739779712E1,1.190423667E-1,-3.432299197E-1,-2.178498209E-1
5.749776379E1,2.924517356E-2,-1.145372284E-3,1.061378326E-2
5.759773045E1,-1.998292953E-1,-2.977967961E-3,-1.201113760E-1
5.769769715E1,-3.702606857E-1,-2.845868468E-1,-8.040513843E-2
5.779766382E1,9.155342728E-2,-2.949715555E-1,2.616794109E-1
5.789763048E1,1.074359268E-1,-2.662608922E-1,-3.703370690E-2
5.799759718E1,4.810563754E-3,-1.709659100E-1,-1.066723466E-1
5.809756385E1,-3.696498275E-1,-1.056033298E-1,-4.279874563E-1
5.819753052E1,-3.769802153E-1,1.845576614E-1,-5.031238794E-1
5.829753052E1,1.538616866E-1,-1.892918646E-1,6.009386852E-2
5.839753048E1,1.599703431E-1,6.872233935E-4,-1.976912618E-1
5.849753048E1,-8.017606102E-3,-1.673007160E-1,-1.879174262E-1
5.859753048E1,-3.427717686E-1,-3.487277031E-1,-1.726457924E-1
5.869753045E1,-9.884563088E-1,-4.794528484E-1,-3.406337202E-1
5.879753045E1,-1.815033406E-1,2.144900560E-1,2.745075822E-1
5.889753045E1,2.192242593E-1,-1.086576581E-1,1.786017269E-1
5.899753045E1,5.612324551E-2,1.094212383E-1,-7.796167582E-2
5.909753045E1,-4.539492428E-1,-6.553820372E-1,-5.092325211E-1
5.919753045E1,-6.940192580E-1,3.000111878E-1,-2.673299015E-1
5.929753045E1,-7.887797803E-2,2.401463985E-1,-1.085049361E-1
5.939753041E1,4.635703564E-1,-6.589708477E-2,-1.017854214E-1
5.949753045E1,3.096323311E-1,-1.697441787E-1,-2.349540442E-1
5.959753045E1,-4.301255047E-1,-3.542254865E-1,-3.864486217E-1
5.969753045E1,-2.829069793E-1,-4.037055671E-1,-9.567677230E-2
5.979749711E1,-2.016618848E-1,-1.355357319E-1,-5.597052723E-2
5.989746381E1,3.041345477E-1,-2.399936765E-1,1.889864355E-1
5.999743048E1,2.192242593E-1,3.184135258E-2,7.353290170E-2
6.009739724E1,-2.102140039E-1,-3.811035454E-1,-1.292743534E-1
6.019736391E1,-1.790598780E-1,5.077817291E-2,4.604396969E-2
6.029733068E1,-1.351539325E-2,9.720393270E-2,-1.076649968E-2
6.039729738E1,2.717586756E-1,-7.139487565E-2,-1.146135926E-1
6.049726404E1,1.214858219E-1,2.719113827E-1,4.054617882E-2
6.059723101E1,-4.771621227E-1,-4.354705513E-1,-3.581197560E-2
6.069719764E1,-3.672827408E-2,-4.232532680E-1,3.826307058E-1
6.079716431E1,-2.566397488E-1,-1.068250611E-1,6.620252132E-2
6.089713097E1,2.839759886E-1,-1.770745665E-1,5.459608138E-2
6.099709764E1,1.899027377E-1,-1.495856196E-1,-2.331214547E-1
6.109641353E1,-2.975677252E-1,-4.214206636E-1,-5.171737671E-1
6.119638020E1,-1.753946841E-1,-1.007164046E-1,-1.198823005E-2
6.129634687E1,-5.505422875E-2,2.303725630E-1,-9.544769302E-3
6.139631353E1,1.526399553E-1,2.187661231E-1,-5.352706835E-2
6.149628020E1,1.355357319E-1,3.262783885E-1,-1.353830099E-1
6.159624686E1,-4.344778880E-2,3.130684374E-3,1.236238554E-1
6.169618023E1,-2.187661231E-1,-3.065779805E-1,1.040761694E-1
6.179611356E1,-4.832707644E-1,-8.475755341E-3,-2.239584774E-1
6.189604690E1,1.245401502E-1,-1.410335153E-1,-3.825543448E-2
6.199598020E1,3.780492246E-1,3.672827408E-2,-4.192062840E-2
6.209591373E1,-4.955644161E-2,-3.859904706E-1,-5.413793400E-2
6.219584706E1,-2.083813995E-1,-2.332741618E-1,-9.140071273E-2
6.229578039E1,5.429064855E-2,-2.332741618E-1,7.475463301E-2
6.239571376E1,4.953353703E-1,-1.575268805E-1,-8.284860104E-2
6.249564726E1,3.475059569E-1,3.446043432E-1,8.269587904E-2
6.259558069E1,5.856670439E-2,5.962808132E-1,6.734025478E-1
6.269551403E1,-2.688570619E-1,-4.085924923E-1,3.368158340E-1
6.279548069E1,-4.478405714E-1,1.381319016E-1,1.388954818E-1
6.289544736E1,2.479349375E-1,-3.901901841E-2,2.964987159E-1
6.299541399E1,1.905135959E-1,5.994115397E-2,1.244637929E-2
6.309538056E1,5.551237985E-2,1.992184222E-1,3.382666409E-2
6.319534726E1,6.711881608E-2,-4.263075888E-1,9.369145334E-2
6.329531382E1,-6.727153808E-2,2.743548453E-1,-2.935971022E-1
6.339528049E1,1.850158125E-1,3.317761719E-1,-1.188896447E-1
6.349524716E1,1.874592751E-1,9.659306705E-2,-5.535966158E-2
6.359521376E1,2.283872366E-1,3.836997449E-1,2.543490231E-1
6.369518056E1,-1.570687294E-1,-3.291036561E-2,-6.574437022E-2
6.379514722E1,-2.664135993E-1,1.063669100E-1,-7.307475805E-2
6.389511389E1,3.218496144E-1,-1.917353272E-1,3.771329224E-1
6.399529842E1,4.947244823E-1,6.910412759E-2,1.413389444E-1
6.409526508E1,5.063309073E-1,4.832707644E-1,2.323578745E-1
6.419523178E1,-8.071056753E-2,7.406740915E-3,1.871538460E-1
6.429519845E1,-1.845576614E-1,5.083162189E-1,-1.824196279E-1
6.439516515E1,2.320524305E-1,5.566509441E-2,-2.237293869E-2
6.449513181E1,2.063960880E-1,-1.618029326E-1,8.025242388E-2
6.459509915E1,1.178206354E-1,4.008039534E-1,5.377904773E-1
6.469509915E1,3.779728711E-2,-2.381610870E-1,3.606395721E-1
6.479509915E1,-4.563927054E-1,1.277471930E-1,-3.947716579E-2
6.489509931E1,2.002874464E-1,-9.949467331E-2,2.433534414E-1
6.499509931E1,4.525747895E-1,3.245221451E-2,2.348013222E-1
6.509509911E1,2.063960880E-1,7.521278411E-2,1.340085566E-1
6.519509915E1,5.062545836E-2,-6.223189831E-2,1.993711442E-1
6.529509915E1,-2.603049576E-1,1.973858327E-1,-3.168099821E-1
6.539509915E1,2.051743716E-1,3.879757822E-1,-3.947716579E-2
6.549509898E1,1.453095675E-1,3.342196345E-1,3.871358559E-2
6.559509888E1,-1.130864322E-1,2.309834212E-1,2.781727612E-1
6.569509888E1,7.139487565E-2,2.566397488E-1,9.918924421E-2
6.579509888E1,-2.083813995E-1,-4.810563754E-3,-5.268712528E-3
6.589509888E1,2.039526403E-1,-3.114649057E-1,2.231948823E-1
6.599509888E1,2.650391459E-1,-1.923462003E-1,1.450804994E-3
6.609509885E1,-1.473712362E-2,-1.104902476E-1,-2.471713424E-1
6.619509884E1,-3.213914633E-1,3.122285008E-1,-3.186425865E-1
6.629509884E1,-4.020256996E-1,3.856086731E-2,-1.763109863E-1
6.639509884E1,-4.894557595E-2,9.720393270E-2,6.864598393E-2
6.649509884E1,1.856266707E-1,-5.184718594E-2,8.399396902E-4
6.659509928E1,3.163518310E-1,1.198059469E-1,1.672243699E-2
6.669509914E1,-2.004401535E-1,4.661665261E-1,-2.685516477E-1
6.679509914E1,-4.557818174E-1,3.245221451E-2,-6.940956414E-2
6.689509914E1,6.956227869E-2,-9.338602424E-2,2.738966942E-1
6.699509914E1,1.990657151E-1,-2.070069611E-1,1.523345262E-1
6.709509914E1,1.886810064E-1,-9.094256163E-2,-2.587777972E-1
6.719509914E1,-3.611740842E-2,-2.027309090E-1,-4.047745764E-1
6.729509914E1,-5.504659414E-1,2.541962862E-1,-3.882812262E-1
6.739509914E1,-1.967749745E-1,-2.496911772E-2,-5.291620269E-2
6.749509914E1,4.336379766E-1,-1.756237587E-3,1.804343164E-1
6.759509848E1,1.483639032E-1,1.320232451E-1,-1.036180183E-1
6.769509848E1,-4.563927054E-1,-6.572146416E-1,-4.664719701E-1
6.779509848E1,1.025490016E-1,-6.340017915E-1,1.193477958E-1
6.789509831E1,-3.000875562E-2,1.155298874E-1,1.333976984E-1
6.799509831E1,-4.589125142E-2,-2.191479132E-2,5.215261877E-2
6.809509831E1,-7.643451542E-2,-2.069306001E-2,-1.787544489E-1
6.819509831E1,-8.650615215E-1,7.460191846E-2,-5.959753990E-1
6.829509838E1,-1.320232451E-1,-5.123632401E-2,1.718822122E-1
6.839509838E1,5.062545836E-2,1.717294902E-1,-3.642284125E-2
6.849509838E1,3.811035454E-1,1.840231568E-2,-6.330090761E-2
6.859509904E1,2.338850349E-1,3.293327391E-1,-1.323286891E-1
6.869509904E1,-2.340377420E-1,-3.517820239E-1,5.215261877E-2
6.879509904E1,-1.931097806E-1,-6.266713738E-1,1.871538460E-1
6.889509904E1,-2.254856378E-1,-2.045634985E-1,1.224021241E-1
6.899509908E1,4.226423800E-1,-2.845868468E-1,2.690097690E-1
6.909509911E1,2.827542424E-1,-1.673007160E-1,-1.127809957E-1
6.919509911E1,9.460775554E-2,-2.473240644E-1,-1.781435758E-1
6.929509911E1,-2.077705413E-1,-3.145192564E-1,-3.436116967E-3
6.939509911E1,3.596469015E-2,5.199990422E-2,-4.192062840E-2
6.949509911E1,1.538616866E-1,1.912771761E-1,-1.748601720E-2
6.959509864E1,2.534327209E-1,7.887797803E-2,3.810271993E-2
6.969509877E1,-2.817615867E-2,5.994115397E-2,2.274709493E-1
6.979509877E1,-1.863902509E-1,-1.905135959E-1,1.028544381E-1
6.989509877E1,1.214094646E-2,-9.582948685E-2,4.125631154E-1
6.999509877E1,1.202640980E-1,-1.129337102E-1,8.697193861E-2
7.009509877E1,-4.352414981E-3,-8.116871864E-2,-6.513350457E-2
7.019509877E1,1.624137908E-1,3.531564772E-1,-8.284860104E-2
7.029509877E1,2.741257846E-2,-3.438407779E-1,-1.137736533E-2
7.039509877E1,-5.383250117E-2,1.718058437E-2,-1.585958898E-1
7.049509877E1,1.947896481E-1,-1.135445759E-1,-6.490443368E-3
7.059509854E1,3.267365396E-1,-7.506006956E-2,-6.757696718E-2
7.069509854E1,1.526399553E-1,4.161519557E-2,2.653445899E-1
7.079509854E1,-1.369101703E-1,-4.654029608E-1,7.658722997E-2
7.089509854E1,1.624137908E-1,3.550654277E-2,3.221550584E-1
7.099509854E1,8.788824081E-2,1.295797974E-1,1.755474061E-1
7.109509854E1,1.239292845E-1,-2.467132062E-1,-2.970332280E-2
7.119509854E1,8.116871864E-2,2.731331289E-1,7.658722997E-2
7.129509847E1,4.940372705E-2,-3.597232699E-1,6.986771524E-2
7.139509847E1,-2.242639065E-1,1.229366288E-2,-3.825543448E-2
7.149509857E1,2.943606973E-1,3.550654277E-2,5.032002553E-2
7.159509791E1,5.014439821E-1,-1.251510233E-1,-5.879578181E-3
7.169509791E1,5.142721534E-1,4.295146167E-1,3.276528418E-1
7.179509791E1,-6.604980677E-2,-1.086576581E-1,2.427425832E-1
7.189509791E1,-1.900554448E-1,6.482807547E-2,3.199406713E-2
7.199509787E1,2.546544373E-1,-1.941787899E-1,2.372447848E-1
7.209509787E1,2.516001165E-1,-3.896556795E-1,-1.567633003E-1
7.219509787E1,1.746311039E-1,3.489567712E-2,-2.054034360E-2
7.229509787E1,1.795180291E-1,-3.395647109E-1,5.276348442E-2
7.239509787E1,-1.821141988E-1,1.656972058E-2,-1.103375331E-1
7.249509787E1,7.506006956E-2,1.411862224E-1,9.369145334E-2
7.259509767E1,3.505602777E-1,1.839468032E-1,1.877647042E-1
7.269509754E1,2.375502288E-1,4.741078019E-1,1.065196246E-1
7.279509754E1,-1.466840208E-1,2.279291004E-1,1.584431678E-1
7.289509764E1,-3.311653137E-1,-1.031598672E-1,7.780896127E-2
7.299509767E1,-5.077817291E-2,-2.374738641E-2,3.362049460E-1
7.309509767E1,2.955824137E-1,1.168279815E-2,2.335795909E-1
7.319509767E1,2.674826086E-1,4.734969139E-1,3.178789914E-1
7.329509767E1,7.933612168E-2,3.843106031E-1,-2.581669390E-1
7.339509767E1,-5.767331719E-1,6.622542739E-1,-2.636647224E-1
7.349509767E1,-5.933028832E-2,2.432007194E-1,1.205695271E-1
7.359509790E1,-6.849326193E-2,-1.288162023E-1,-4.375322163E-2
7.369509790E1,3.994295001E-1,-1.886046492E-2,-1.640936732E-1
7.379509790E1,-1.784490049E-1,3.006220460E-1,-3.275764734E-2
7.389509790E1,-3.928627074E-1,4.039346427E-2,3.565925732E-2
7.399492298E1,1.227075532E-1,1.779145002E-2,3.215442002E-1
7.409492299E1,8.483391255E-2,9.537133574E-2,-9.078984708E-2
7.419492298E1,-2.206750773E-2,-7.811439037E-2,-2.196824104E-1
