"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.241415653E2,9.239999771E0,7.799999714E0,-3.738000107E1
2.242415653E2,1.188000011E1,9.899999619E0,-4.061999893E1
2.243415653E2,1.259999943E1,8.760000229E0,-3.900000000E1
2.244415653E2,1.434000015E1,1.031999969E1,-4.007999802E1
2.245415653E2,1.505999947E1,8.099999428E0,-3.923999786E1
2.246415653E2,1.451999950E1,9.300000191E0,-3.971999741E1
2.247415653E2,1.350000000E1,8.639999390E0,-3.713999939E1
2.248415653E2,1.385999966E1,1.019999981E1,-4.037999725E1
2.249415653E2,1.355999947E1,9.420000076E0,-3.954000092E1
2.250415653E2,1.343999958E1,8.220000267E0,-4.104000092E1
2.251415653E2,1.271999931E1,8.220000267E0,-3.893999863E1
2.252415653E2,1.355999947E1,1.013999939E1,-4.109999847E1
2.253415653E2,1.517999935E1,1.043999958E1,-4.007999802E1
2.254415653E2,1.602000046E1,1.007999992E1,-4.025999832E1
2.255415653E2,1.655999947E1,8.220000267E0,-4.079999924E1
2.256415653E2,1.734000015E1,6.179999828E0,-3.702000046E1
2.257415653E2,1.571999931E1,7.139999866E0,-3.918000031E1
2.258415653E2,1.596000004E1,7.619999886E0,-3.720000076E1
2.259415653E2,1.403999996E1,5.099999905E0,-3.479999924E1
2.260415653E2,1.385999966E1,4.139999866E0,-3.605999756E1
2.261415653E2,1.385999966E1,6.299999714E0,-3.947999954E1
2.262415653E2,1.613999939E1,1.026000023E1,-4.037999725E1
2.263415653E2,1.446000004E1,1.127999973E1,-3.839999771E1
2.264415653E2,1.626000023E1,1.259999943E1,-4.086000061E1
2.265415653E2,1.752000046E1,1.151999950E1,-3.870000076E1
2.266415653E2,1.877999878E1,1.026000023E1,-3.845999908E1
2.267415653E2,1.703999901E1,1.092000008E1,-3.761999893E1
2.268415653E2,1.745999908E1,1.067999935E1,-3.629999924E1
2.269415653E2,1.637999916E1,1.134000015E1,-3.971999741E1
2.270415653E2,1.644000053E1,1.307999992E1,-4.086000061E1
2.271415653E2,1.379999924E1,1.055999947E1,-3.791999817E1
2.272415653E2,1.529999924E1,1.307999992E1,-4.121999741E1
2.273415653E2,1.542000008E1,1.415999985E1,-4.020000076E1
2.274415653E2,1.446000004E1,1.493999958E1,-4.031999969E1
2.275415653E2,1.571999931E1,1.403999996E1,-3.941999817E1
2.276415653E2,1.673999977E1,1.169999981E1,-3.665999985E1
2.277415653E2,1.457999992E1,1.307999992E1,-3.815999985E1
2.278415653E2,1.409999943E1,1.475999928E1,-3.875999832E1
2.279415653E2,1.277999973E1,1.397999954E1,-3.977999878E1
2.280415653E2,1.319999981E1,1.379999924E1,-3.786000061E1
2.281415653E2,1.235999966E1,1.242000008E1,-3.863999939E1
2.282415653E2,1.230000019E1,1.331999969E1,-3.959999847E1
2.283415653E2,1.284000015E1,1.415999985E1,-3.995999908E1
2.284415653E2,1.259999943E1,1.350000000E1,-3.839999771E1
2.285415653E2,1.367999935E1,1.331999969E1,-4.104000092E1
2.286415653E2,1.446000004E1,1.050000000E1,-3.689999771E1
2.287415653E2,1.367999935E1,1.080000019E1,-3.984000015E1
2.288415653E2,1.205999947E1,1.296000004E1,-4.091999817E1
2.289415653E2,1.121999931E1,1.217999935E1,-4.134000015E1
2.290415653E2,1.067999935E1,1.230000019E1,-4.247999954E1
2.291415653E2,1.121999931E1,1.080000019E1,-4.134000015E1
2.292415653E2,1.109999943E1,1.223999977E1,-4.086000061E1
2.293415653E2,1.073999977E1,1.253999996E1,-3.618000031E1
2.294415653E2,1.134000015E1,1.313999939E1,-4.193999863E1
2.295415653E2,1.338000011E1,1.301999950E1,-4.223999786E1
2.296415653E2,1.350000000E1,1.169999981E1,-4.037999725E1
2.297415653E2,1.301999950E1,1.247999954E1,-4.002000046E1
2.298415653E2,1.277999973E1,1.451999950E1,-4.187999725E1
2.299415653E2,1.296000004E1,1.385999966E1,-4.157999802E1
2.300415653E2,1.325999928E1,1.511999989E1,-4.254000092E1
2.301415653E2,1.247999954E1,1.271999931E1,-4.271999741E1
2.302415653E2,1.223999977E1,1.446000004E1,-4.218000031E1
2.303415653E2,1.242000008E1,1.488000011E1,-4.091999817E1
2.304415653E2,1.325999928E1,1.602000046E1,-4.115999985E1
2.305415653E2,1.385999966E1,1.565999985E1,-4.193999863E1
2.306415653E2,1.602000046E1,1.296000004E1,-4.055999756E1
2.307415653E2,1.493999958E1,1.169999981E1,-3.870000076E1
2.308415653E2,1.602000046E1,1.500000000E1,-4.157999802E1
2.309415653E2,1.457999992E1,1.373999977E1,-3.971999741E1
2.310415653E2,1.415999985E1,1.469999981E1,-4.121999741E1
2.311415653E2,1.446000004E1,1.397999954E1,-4.097999954E1
2.312415653E2,1.331999969E1,1.565999985E1,-3.918000031E1
2.313415653E2,1.355999947E1,1.715999985E1,-3.936000061E1
2.314415653E2,1.469999981E1,1.559999943E1,-4.055999756E1
2.315415653E2,1.451999950E1,1.583999920E1,-4.170000076E1
2.316415653E2,1.488000011E1,1.247999954E1,-3.743999863E1
2.317415653E2,1.523999977E1,1.151999950E1,-3.815999985E1
2.318415653E2,1.511999989E1,1.439999962E1,-3.743999863E1
2.319415653E2,1.457999992E1,1.392000008E1,-4.061999893E1
2.320415653E2,1.451999950E1,1.385999966E1,-4.145999908E1
2.321415653E2,1.523999977E1,1.427999973E1,-3.923999786E1
2.322415653E2,1.350000000E1,1.553999996E1,-3.845999908E1
2.323415653E2,1.331999969E1,1.343999958E1,-3.911999893E1
2.324415653E2,1.415999985E1,1.511999989E1,-4.205999756E1
2.325415653E2,1.409999943E1,1.488000011E1,-4.073999786E1
2.326415653E2,1.505999947E1,1.361999989E1,-4.020000076E1
2.327415653E2,1.607999992E1,1.488000011E1,-3.804000092E1
2.328415653E2,1.469999981E1,1.644000053E1,-3.929999924E1
2.329415653E2,1.092000008E1,1.181999969E1,-2.945999908E1
2.330415653E2,1.397999954E1,1.571999931E1,-4.145999908E1
2.331415653E2,1.397999954E1,1.392000008E1,-4.152000046E1
2.332415653E2,1.338000011E1,1.439999962E1,-4.031999969E1
2.333415653E2,1.385999966E1,1.463999939E1,-4.007999802E1
2.334415653E2,1.403999996E1,1.529999924E1,-4.104000092E1
2.335415653E2,1.392000008E1,1.457999992E1,-4.175999832E1
2.336415653E2,1.613999939E1,1.313999939E1,-4.091999817E1
2.337415653E2,1.685999870E1,1.175999928E1,-3.918000031E1
2.338415653E2,1.685999870E1,1.319999981E1,-4.157999802E1
2.339415653E2,1.710000038E1,1.500000000E1,-3.936000061E1
2.340415653E2,1.769999886E1,1.434000015E1,-4.134000015E1
2.341415653E2,1.481999969E1,1.139999962E1,-3.984000015E1
2.342415653E2,1.217999935E1,8.220000267E0,-3.588000107E1
2.343415653E2,1.517999935E1,1.307999992E1,-4.175999832E1
2.344415653E2,1.679999924E1,1.403999996E1,-4.163999939E1
2.345415653E2,1.769999886E1,1.434000015E1,-4.127999878E1
2.346415653E2,1.979999924E1,1.271999931E1,-3.959999847E1
2.347415653E2,1.913999939E1,1.181999969E1,-3.743999863E1
2.348415653E2,1.961999893E1,1.343999958E1,-4.127999878E1
2.349415653E2,1.913999939E1,1.325999928E1,-4.236000061E1
2.350415653E2,1.937999916E1,1.301999950E1,-4.031999969E1
2.351415653E2,1.997999954E1,1.247999954E1,-4.068000031E1
2.352415653E2,1.800000000E1,1.146000004E1,-4.109999847E1
2.353415653E2,1.805999947E1,1.331999969E1,-4.350000000E1
2.354415653E2,1.818000031E1,1.355999947E1,-4.152000046E1
2.355415653E2,1.860000038E1,1.296000004E1,-4.043999863E1
2.356415653E2,1.877999878E1,1.319999981E1,-4.097999954E1
2.357415653E2,1.931999969E1,1.151999950E1,-3.809999847E1
2.358415653E2,2.045999908E1,1.175999928E1,-3.821999741E1
2.359415653E2,1.842000008E1,1.109999943E1,-3.545999908E1
2.360415653E2,2.003999901E1,1.307999992E1,-4.187999725E1
2.361415653E2,1.865999985E1,1.361999989E1,-4.259999847E1
2.362415653E2,1.902000046E1,1.661999893E1,-4.211999893E1
2.363415653E2,1.739999962E1,1.523999977E1,-3.936000061E1
2.364415653E2,1.847999954E1,1.668000031E1,-3.989999771E1
2.365415653E2,1.829999924E1,1.631999969E1,-4.007999802E1
2.366415653E2,1.823999977E1,1.589999962E1,-3.665999985E1
2.367415653E2,1.871999931E1,1.253999996E1,-3.491999817E1
2.368415653E2,2.076000023E1,1.457999992E1,-4.086000061E1
2.369415653E2,1.950000000E1,1.451999950E1,-4.181999969E1
2.370415653E2,1.992000008E1,1.319999981E1,-4.097999954E1
2.371415653E2,1.776000023E1,1.289999962E1,-4.271999741E1
2.372415653E2,1.829999924E1,1.284000015E1,-4.121999741E1
2.373415653E2,1.596000004E1,1.397999954E1,-4.170000076E1
2.374415653E2,1.715999985E1,1.457999992E1,-4.068000031E1
2.375415653E2,1.734000015E1,1.427999973E1,-4.247999954E1
2.376415653E2,1.655999947E1,1.439999962E1,-4.050000000E1
2.377415653E2,1.973999977E1,1.277999973E1,-3.863999939E1
2.378415653E2,1.950000000E1,1.307999992E1,-4.193999863E1
2.379415653E2,1.907999992E1,1.529999924E1,-4.254000092E1
2.380415653E2,1.860000038E1,1.200000000E1,-4.121999741E1
2.381415653E2,1.721999931E1,1.193999958E1,-4.337999725E1
2.382415653E2,1.379999924E1,6.480000019E0,-3.377999878E1
2.383415653E2,1.500000000E1,1.277999973E1,-4.265999985E1
2.384415653E2,1.481999969E1,1.223999977E1,-4.320000076E1
2.385415653E2,1.602000046E1,1.235999966E1,-4.200000000E1
2.386415653E2,1.607999992E1,1.080000019E1,-4.241999817E1
2.387415653E2,1.703999901E1,9.420000076E0,-4.055999756E1
2.388415653E2,1.823999977E1,1.146000004E1,-4.229999924E1
2.389415653E2,1.626000023E1,1.355999947E1,-4.050000000E1
2.390415653E2,1.547999954E1,1.511999989E1,-4.211999893E1
2.391415653E2,1.559999943E1,1.577999973E1,-4.109999847E1
2.392415653E2,1.626000023E1,1.559999943E1,-3.918000031E1
2.393415653E2,1.505999947E1,1.500000000E1,-3.959999847E1
2.394415653E2,1.583999920E1,1.739999962E1,-4.068000031E1
2.395415653E2,1.505999947E1,1.763999939E1,-4.007999802E1
2.396415653E2,1.596000004E1,1.637999916E1,-3.929999924E1
2.397415653E2,1.271999931E1,9.840000153E0,-3.005999947E1
2.398415653E2,1.847999954E1,1.481999969E1,-3.755999756E1
2.399415653E2,1.692000008E1,1.637999916E1,-3.977999878E1
2.400415653E2,1.637999916E1,1.655999947E1,-4.037999725E1
2.401415653E2,1.379999924E1,1.355999947E1,-3.185999870E1
2.402415653E2,1.289999962E1,1.055999947E1,-2.915999985E1
2.403415653E2,1.296000004E1,1.242000008E1,-3.468000031E1
2.404415653E2,1.427999973E1,1.457999992E1,-3.761999893E1
2.405415653E2,1.488000011E1,1.613999939E1,-3.641999817E1
2.406415653E2,1.355999947E1,1.434000015E1,-3.684000015E1
2.407415653E2,1.721999931E1,1.367999935E1,-3.797999954E1
2.408415653E2,1.847999954E1,1.139999962E1,-3.815999985E1
2.409415653E2,1.781999969E1,1.350000000E1,-3.857999802E1
2.410415653E2,1.902000046E1,1.343999958E1,-3.905999756E1
2.411415653E2,2.034000015E1,1.409999943E1,-4.007999802E1
2.412415653E2,1.884000015E1,1.481999969E1,-3.827999878E1
2.413415653E2,1.188000011E1,1.038000011E1,-2.927999878E1
2.414415653E2,1.325999928E1,1.361999989E1,-3.318000031E1
2.415415653E2,1.235999966E1,1.469999981E1,-3.521999741E1
2.416415653E2,1.175999928E1,1.511999989E1,-3.413999939E1
2.417415653E2,1.379999924E1,1.488000011E1,-3.395999908E1
2.418415653E2,1.583999920E1,1.397999954E1,-3.215999985E1
2.419415653E2,1.469999981E1,1.313999939E1,-2.850000000E1
2.420415653E2,1.434000015E1,1.373999977E1,-3.173999977E1
2.421415653E2,1.596000004E1,1.589999962E1,-3.911999893E1
2.422415653E2,1.626000023E1,1.602000046E1,-3.989999771E1
2.423415653E2,1.517999935E1,1.631999969E1,-4.025999832E1
2.424415653E2,1.553999996E1,1.835999870E1,-4.320000076E1
2.425415653E2,1.343999958E1,1.811999893E1,-4.205999756E1
2.426415653E2,1.488000011E1,1.907999992E1,-4.187999725E1
2.427415653E2,1.247999954E1,1.319999981E1,-3.893999863E1
2.428415653E2,1.781999969E1,1.488000011E1,-3.881999969E1
2.429415653E2,1.505999947E1,1.331999969E1,-3.689999771E1
2.430415653E2,1.475999928E1,1.403999996E1,-3.834000015E1
2.431415653E2,1.175999928E1,1.043999958E1,-3.395999908E1
2.432415653E2,1.446000004E1,1.463999939E1,-4.061999893E1
2.433415653E2,1.050000000E1,7.379999638E0,-2.255999947E1
2.434415653E2,1.451999950E1,1.697999954E1,-4.229999924E1
2.435415653E2,1.421999931E1,1.673999977E1,-4.157999802E1
2.436415653E2,1.392000008E1,1.692000008E1,-4.247999954E1
2.437415653E2,1.457999992E1,1.500000000E1,-4.050000000E1
2.438415653E2,1.913999939E1,1.529999924E1,-4.127999878E1
2.439415653E2,1.763999939E1,1.434000015E1,-4.175999832E1
2.440415653E2,1.727999878E1,1.607999992E1,-4.163999939E1
2.441415653E2,1.697999954E1,1.421999931E1,-4.373999786E1
2.442415653E2,1.542000008E1,1.463999939E1,-4.445999908E1
2.443415653E2,1.523999977E1,1.403999996E1,-4.409999847E1
2.444415653E2,1.313999939E1,1.457999992E1,-4.200000000E1
2.445415653E2,1.409999943E1,1.752000046E1,-4.475999832E1
2.446415653E2,1.403999996E1,1.703999901E1,-4.343999863E1
2.447415653E2,1.488000011E1,1.542000008E1,-4.320000076E1
2.448415653E2,1.685999870E1,1.409999943E1,-4.223999786E1
2.449415653E2,1.703999901E1,1.373999977E1,-4.079999924E1
2.450415653E2,1.679999924E1,1.650000000E1,-4.271999741E1
2.451415653E2,1.619999886E1,1.602000046E1,-4.259999847E1
2.452415653E2,1.475999928E1,1.451999950E1,-4.368000031E1
2.453415653E2,1.644000053E1,1.589999962E1,-4.337999725E1
2.454415653E2,1.001999950E1,1.517999935E1,-4.104000092E1
2.455415653E2,1.331999969E1,1.973999977E1,-4.361999893E1
2.456415653E2,1.325999928E1,1.565999985E1,-4.163999939E1
2.457415653E2,1.367999935E1,1.253999996E1,-3.552000046E1
2.458415653E2,1.668000031E1,1.367999935E1,-4.121999741E1
2.459415653E2,1.668000031E1,1.271999931E1,-4.170000076E1
2.460415653E2,1.710000038E1,1.415999985E1,-3.995999908E1
2.461415653E2,1.631999969E1,1.301999950E1,-4.097999954E1
2.462415653E2,1.655999947E1,1.373999977E1,-4.361999893E1
2.463415653E2,1.463999939E1,1.151999950E1,-4.097999954E1
2.464415653E2,1.542000008E1,1.313999939E1,-4.289999771E1
2.465415653E2,1.523999977E1,1.307999992E1,-4.134000015E1
2.466415653E2,1.697999954E1,1.373999977E1,-4.170000076E1
2.467415653E2,1.734000015E1,1.547999954E1,-4.229999924E1
2.468415653E2,2.027999878E1,1.403999996E1,-4.193999863E1
2.469415653E2,2.063999939E1,1.403999996E1,-4.007999802E1
2.470415653E2,2.100000000E1,1.547999954E1,-4.170000076E1
2.471415653E2,1.829999924E1,1.338000011E1,-4.109999847E1
2.472415653E2,1.619999886E1,1.277999973E1,-4.350000000E1
2.473415653E2,1.781999969E1,1.301999950E1,-4.277999878E1
2.474415653E2,1.829999924E1,1.547999954E1,-4.211999893E1
2.475415653E2,1.829999924E1,1.517999935E1,-4.205999756E1
2.476415653E2,1.739999962E1,1.373999977E1,-4.343999863E1
2.477415653E2,1.637999916E1,1.193999958E1,-4.097999954E1
2.478415653E2,1.853999901E1,1.242000008E1,-3.852000046E1
2.479415653E2,1.961999893E1,1.265999985E1,-4.086000061E1
2.480415653E2,1.829999924E1,1.403999996E1,-4.337999725E1
2.481415653E2,1.650000000E1,1.319999981E1,-4.241999817E1
2.482415653E2,1.619999886E1,1.325999928E1,-4.409999847E1
2.483415653E2,1.547999954E1,1.121999931E1,-3.977999878E1
2.484415653E2,1.559999943E1,1.188000011E1,-4.170000076E1
2.485415653E2,1.457999992E1,1.188000011E1,-4.373999786E1
2.486415653E2,1.535999966E1,1.163999939E1,-4.271999741E1
2.487415653E2,1.559999943E1,1.284000015E1,-4.320000076E1
2.488415653E2,1.823999977E1,1.373999977E1,-4.277999878E1
2.489415653E2,1.907999992E1,1.379999924E1,-4.259999847E1
2.490415653E2,1.565999985E1,1.163999939E1,-3.641999817E1
2.491415653E2,1.547999954E1,1.175999928E1,-3.755999756E1
2.492415653E2,1.571999931E1,8.460000038E0,-4.043999863E1
2.493415653E2,1.655999947E1,1.080000019E1,-4.505999756E1
2.494415653E2,1.668000031E1,1.092000008E1,-4.229999924E1
2.495415653E2,1.571999931E1,1.223999977E1,-4.175999832E1
2.496415653E2,1.727999878E1,1.403999996E1,-4.152000046E1
2.497415653E2,1.650000000E1,1.403999996E1,-4.265999985E1
2.498415653E2,1.805999947E1,1.367999935E1,-4.091999817E1
2.499415653E2,2.219999886E1,1.421999931E1,-4.200000000E1
2.500415653E2,2.081999969E1,1.379999924E1,-4.175999832E1
2.501415653E2,1.997999954E1,1.721999931E1,-4.331999969E1
2.502415653E2,1.961999893E1,1.697999954E1,-4.313999939E1
2.503415653E2,1.943999863E1,1.553999996E1,-4.121999741E1
2.504415653E2,1.973999977E1,1.626000023E1,-4.181999969E1
2.505415653E2,1.800000000E1,1.650000000E1,-4.073999786E1
2.506415653E2,1.860000038E1,1.745999908E1,-4.247999954E1
2.507415653E2,1.727999878E1,1.565999985E1,-4.037999725E1
2.508415653E2,1.955999947E1,1.626000023E1,-4.325999832E1
2.509415653E2,2.202000046E1,1.685999870E1,-4.223999786E1
2.510415653E2,2.135999870E1,1.547999954E1,-4.193999863E1
2.511415653E2,2.045999908E1,1.805999947E1,-4.241999817E1
2.512415653E2,1.583999920E1,1.157999992E1,-3.521999741E1
2.513415653E2,1.626000023E1,1.284000015E1,-3.911999893E1
2.514415653E2,1.223999977E1,1.146000004E1,-3.029999924E1
2.515415653E2,9.179999352E0,9.960000038E0,-2.723999977E1
2.516415653E2,1.146000004E1,1.710000038E1,-3.738000107E1
2.517415653E2,1.019999981E1,1.457999992E1,-3.773999786E1
2.518415653E2,1.427999973E1,1.619999886E1,-4.320000076E1
2.519415653E2,1.685999870E1,1.307999992E1,-4.104000092E1
2.520415653E2,1.721999931E1,1.313999939E1,-4.181999969E1
2.521415653E2,1.715999985E1,1.439999962E1,-4.265999985E1
2.522415653E2,1.577999973E1,1.397999954E1,-4.313999939E1
2.523415653E2,1.571999931E1,1.434000015E1,-4.307999802E1
2.524415653E2,1.673999977E1,1.379999924E1,-3.989999771E1
2.525415653E2,1.475999928E1,1.439999962E1,-4.320000076E1
2.526415653E2,1.626000023E1,1.361999989E1,-4.115999985E1
2.527415653E2,1.769999886E1,1.446000004E1,-4.284000015E1
2.528415653E2,1.752000046E1,1.200000000E1,-4.254000092E1
2.529415653E2,2.063999939E1,1.013999939E1,-4.086000061E1
2.530415653E2,1.913999939E1,7.079999924E0,-3.971999741E1
2.531415653E2,1.973999977E1,1.050000000E1,-4.350000000E1
2.532415653E2,1.763999939E1,9.359999657E0,-4.218000031E1
2.533415653E2,1.853999901E1,9.719999313E0,-4.313999939E1
2.534415653E2,1.895999908E1,1.043999958E1,-4.302000046E1
2.535415653E2,1.697999954E1,1.115999985E1,-4.355999756E1
2.536415653E2,1.721999931E1,1.301999950E1,-4.445999908E1
2.537415653E2,1.823999977E1,1.271999931E1,-4.254000092E1
2.538415653E2,2.010000038E1,1.517999935E1,-4.331999969E1
2.539415653E2,2.261999893E1,1.457999992E1,-4.037999725E1
2.540415653E2,2.189999962E1,1.230000019E1,-4.152000046E1
2.541415653E2,2.219999886E1,8.579999924E0,-3.893999863E1
2.542415653E2,2.213999939E1,7.619999886E0,-4.368000031E1
2.543415653E2,1.685999870E1,4.139999866E0,-3.695999908E1
2.544415653E2,1.973999977E1,9.000000000E0,-4.409999847E1
2.545415653E2,1.715999985E1,1.134000015E1,-4.254000092E1
2.546415653E2,1.955999947E1,1.296000004E1,-4.265999985E1
2.547415653E2,1.818000031E1,1.055999947E1,-4.163999939E1
2.548415653E2,2.015999985E1,1.146000004E1,-4.361999893E1
2.549415653E2,2.057999992E1,9.719999313E0,-4.187999725E1
2.550415653E2,2.045999908E1,8.279999733E0,-4.152000046E1
2.551415653E2,2.015999985E1,6.539999962E0,-4.115999985E1
2.552415653E2,1.979999924E1,6.960000038E0,-4.409999847E1
2.553415653E2,1.805999947E1,7.199999809E0,-4.355999756E1
2.554415653E2,1.907999992E1,1.007999992E1,-4.434000015E1
2.555415653E2,1.907999992E1,9.599999428E0,-4.277999878E1
2.556415653E2,1.871999931E1,1.055999947E1,-4.247999954E1
2.557415653E2,1.955999947E1,9.899999619E0,-4.193999863E1
2.558415653E2,2.123999977E1,1.109999943E1,-4.086000061E1
2.559415653E2,2.135999870E1,9.179999352E0,-4.205999756E1
2.560415653E2,2.207999992E1,8.699999809E0,-4.025999832E1
2.561415653E2,2.142000008E1,7.679999828E0,-3.857999802E1
2.562415653E2,2.100000000E1,8.579999924E0,-4.193999863E1
2.563415653E2,2.171999931E1,9.659999847E0,-3.971999741E1
2.564415653E2,1.968000031E1,8.760000229E0,-3.965999985E1
2.565415653E2,2.063999939E1,1.019999981E1,-4.295999908E1
2.566415653E2,2.010000038E1,8.819999695E0,-4.055999756E1
2.567415653E2,2.135999870E1,9.239999771E0,-4.007999802E1
2.568415653E2,2.063999939E1,8.819999695E0,-4.211999893E1
2.569415653E2,2.147999954E1,8.880000114E0,-4.337999725E1
2.570415653E2,2.297999954E1,9.420000076E0,-3.977999878E1
2.571415653E2,2.315999985E1,8.939999580E0,-4.181999969E1
2.572415653E2,2.160000038E1,1.043999958E1,-4.284000015E1
2.573415653E2,2.237999916E1,8.880000114E0,-4.325999832E1
2.574415653E2,1.979999924E1,8.579999924E0,-4.218000031E1
2.575415653E2,1.997999954E1,1.061999989E1,-4.295999908E1
2.576415653E2,1.619999886E1,1.050000000E1,-3.845999908E1
2.577415653E2,1.697999954E1,8.939999580E0,-3.875999832E1
2.578415653E2,1.829999924E1,1.067999935E1,-3.947999954E1
2.579415653E2,1.877999878E1,1.211999989E1,-4.152000046E1
2.580415653E2,2.021999931E1,1.121999931E1,-3.984000015E1
2.581415653E2,2.142000008E1,1.188000011E1,-4.037999725E1
2.582415653E2,2.081999969E1,1.205999947E1,-4.368000031E1
2.583415653E2,2.057999992E1,1.205999947E1,-4.157999802E1
2.584415653E2,1.860000038E1,1.013999939E1,-4.193999863E1
2.585415653E2,1.937999916E1,8.939999580E0,-4.236000061E1
2.586415653E2,1.943999863E1,9.840000153E0,-4.271999741E1
2.587415653E2,1.950000000E1,9.179999352E0,-4.139999771E1
2.588415653E2,2.034000015E1,1.157999992E1,-4.421999741E1
2.589415653E2,1.943999863E1,1.050000000E1,-4.109999847E1
2.590415653E2,2.189999962E1,1.092000008E1,-4.295999908E1
2.591415653E2,2.111999893E1,8.760000229E0,-4.109999847E1
2.592415653E2,2.087999916E1,9.719999313E0,-4.247999954E1
2.593415653E2,1.902000046E1,6.899999619E0,-4.055999756E1
2.594415653E2,1.842000008E1,7.379999638E0,-3.834000015E1
2.595415653E2,1.805999947E1,8.699999809E0,-4.265999985E1
2.596415653E2,1.457999992E1,8.880000114E0,-3.839999771E1
2.597415653E2,1.469999981E1,8.039999962E0,-3.720000076E1
2.598415653E2,1.931999969E1,1.277999973E1,-4.265999985E1
2.599415653E2,1.818000031E1,1.319999981E1,-4.307999802E1
2.600415653E2,1.973999977E1,1.175999928E1,-4.068000031E1
2.601415653E2,2.219999886E1,1.007999992E1,-3.971999741E1
2.602415653E2,1.710000038E1,3.059999943E0,-2.615999985E1
2.603415653E2,1.997999954E1,6.059999943E0,-3.875999832E1
2.604415653E2,2.010000038E1,7.079999924E0,-4.025999832E1
2.605415653E2,1.992000008E1,9.000000000E0,-4.139999771E1
2.606415653E2,1.895999908E1,1.019999981E1,-3.911999893E1
2.607415653E2,1.853999901E1,1.151999950E1,-4.104000092E1
2.608415653E2,1.931999969E1,1.073999977E1,-4.265999985E1
2.609415653E2,1.752000046E1,9.420000076E0,-4.236000061E1
